Date,Open,High,Low,Close,Adj Close,Volume,ID
2015-12-31,2060.479995727539,2083.3899993896484,2030.760009765625,2048.169990539551,1359.0905990600586,28595589,53088
2016-01-31,1651.4099960327148,1671.509994506836,1611.249984741211,1635.4399948120117,1085.218116760254,41690435,50970
2016-02-29,1525.9200134277344,1548.259994506836,1493.1500091552734,1519.1000061035156,1008.0191383361816,41656370,53949
2016-03-31,1686.6399993896484,1716.7799911499023,1662.1800003051758,1688.5899810791016,1120.486473083496,43112303,54390
2016-04-30,1663.9800033569336,1684.7900009155273,1643.5300216674805,1665.8000030517578,1105.3638801574707,37428978,54831
2016-05-31,1578.109992980957,1591.8399963378906,1555.6200103759766,1571.729995727539,1068.6434898376465,42008465,55272
2016-06-30,1554.7000045776367,1573.6200103759766,1531.5400085449219,1548.0599899291992,1072.5634803771973,50548587,58377
2016-07-31,1517.8199844360352,1542.9200134277344,1502.190013885498,1524.3200149536133,1056.1153602600098,40571034,56175
2016-08-31,1795.4900131225586,1812.0899963378906,1773.5700073242188,1793.6599960327148,1242.7258987426758,31282500,62031
2016-09-30,1668.9200057983398,1682.6999816894531,1647.2099914550781,1663.099998474121,1152.2681999206543,33538416,59829
2016-10-31,1560.5900192260742,1575.9200057983398,1547.3299865722656,1564.6299896240234,1084.0438995361328,29978428,54810
2016-11-30,1751.2399978637695,1770.0399932861328,1731.8199920654297,1754.0999908447266,1215.316982269287,39492423,60753
2016-12-31,1831.150001525879,1852.889991760254,1819.3900146484375,1842.4099884033203,1276.5019874572754,32245902,58443
2017-01-31,1942.2099914550781,1957.7699890136719,1922.9199981689453,1939.110008239746,1343.5000228881836,30879583,61699
2017-02-28,1702.0599822998047,1713.629981994629,1685.8400039672852,1698.879997253418,1177.0581550598145,26245610,56510
2017-03-31,1943.0000076293945,1957.6199951171875,1925.5400161743164,1943.9800109863281,1346.8741416931152,41949011,65481
2017-04-30,1525.150016784668,1534.8100128173828,1511.0799942016602,1524.0,1055.8936614990234,32944951,51615
2017-05-31,1912.7600021362305,1925.1899948120117,1893.8200073242188,1909.749984741211,1356.7071952819824,41260108,63525
2017-06-30,1852.619987487793,1866.2399826049805,1836.8699951171875,1848.6499938964844,1332.5669059753418,35052511,64009
2017-07-31,1714.260009765625,1726.589988708496,1698.3300018310547,1712.8500061035156,1234.6778755187988,38985596,61551
2017-08-31,1831.510009765625,1843.8800048828125,1816.8899993896484,1830.4699935913086,1319.4621467590332,31968074,67919
2017-09-30,1746.2899932861328,1763.020004272461,1739.3100204467773,1754.1899948120117,1264.4770469665527,32221221,62475
2017-10-31,1922.1000061035156,1933.1599960327148,1909.4100036621094,1922.150016784668,1385.5480880737305,28382567,65923
2017-11-30,1907.4800109863281,1923.650001525879,1894.4500122070312,1905.8699951171875,1373.8129234313965,34046760,66407
2017-12-31,1633.8500061035156,1645.6400146484375,1623.9600067138672,1636.6599884033203,1179.7575988769531,26556616,57741
2018-01-31,2008.0100021362305,2027.0799865722656,1990.739990234375,2010.6600036621094,1449.3489952087402,43754352,67309
2018-02-28,1761.0900039672852,1776.619972229004,1739.0999908447266,1757.389991760254,1266.7837257385254,40367887,61610
2018-03-31,1785.2200012207031,1805.0099868774414,1767.5900039672852,1788.8699951171875,1289.4755516052246,47063503,65121
2018-04-30,1802.3600006103516,1813.6899871826172,1788.139991760254,1803.759994506836,1300.2086944580078,35305716,62430
2018-05-31,1984.619987487793,1994.9800109863281,1967.2499923706055,1983.0699996948242,1457.7713775634766,40254079,69135
2018-06-30,1755.6800079345703,1767.900001525879,1736.8300018310547,1750.4299697875977,1318.2847518920898,41652821,66444
2018-07-31,1769.0300064086914,1783.8500137329102,1749.1999893188477,1765.5500183105469,1329.6719856262207,40077857,70081
2018-08-31,1907.0900115966797,1923.6700057983398,1887.2999877929688,1904.870018005371,1434.5967559814453,38656606,73784
2018-09-30,1638.0799865722656,1650.8500061035156,1619.0199966430664,1634.379997253418,1230.8851928710938,42949402,64590
2018-10-31,1666.660011291504,1685.6299743652344,1648.2100143432617,1665.2699966430664,1254.1490631103516,46004866,71511
2018-11-30,1640.6899871826172,1655.400016784668,1621.4599990844727,1636.0300064086914,1232.1278114318848,42682352,71995
2018-12-31,1238.249984741211,1253.6900024414062,1222.6800155639648,1235.9799880981445,930.8419303894043,40525556,55964
2019-01-31,1588.260009765625,1604.8199920654297,1574.0299987792969,1591.5600051879883,1198.6365394592285,33401132,72853
2019-02-28,1440.4599914550781,1453.9599990844727,1426.9699935913086,1441.859992980957,1085.8943939208984,33892957,66650
2019-03-31,1521.7399978637695,1533.5699996948242,1504.2200088500977,1516.359992980957,1142.0018882751465,38722418,70413
2019-04-30,1485.4600067138672,1504.3099975585938,1479.7900009155273,1494.2099990844727,1125.320255279541,34322068,67470
2019-05-31,1492.7300109863281,1503.1600151062012,1468.660011291504,1485.5500030517578,1146.7282333374023,50117453,74679
2019-06-30,1200.010009765625,1212.2300033569336,1191.1100044250488,1203.8199882507324,954.4824104309082,35117484,64885
2019-07-31,1538.7000045776367,1553.630012512207,1525.5300064086914,1539.6699981689453,1220.7705039978027,37307096,79028
2019-08-31,1348.0300025939941,1360.8099975585938,1330.0799980163574,1343.020004272461,1064.8510780334473,37815948,76087
2019-09-30,1330.4600143432617,1342.96000289917,1322.570011138916,1334.1099967956543,1057.7864952087402,30501646,73080
2019-10-31,1456.1199951171875,1473.099998474121,1444.3900032043457,1459.9700012207031,1157.5781326293945,34337488,77033
2019-11-30,1542.979995727539,1556.0699920654297,1531.5700149536133,1545.7000122070312,1225.551570892334,31682508,73983
2019-12-31,1329.8200073242188,1340.0199966430664,1319.6999969482422,1328.8300018310547,1053.6001014709473,25834917,63765
2020-01-31,1571.259994506836,1580.5,1552.4800033569336,1563.5700073242188,1239.7202796936035,31174525,78375
2020-02-29,1285.8699913024902,1299.5700035095215,1269.1999969482422,1284.3099937438965,1018.3011589050293,45872074,71670
2020-03-31,1055.0699920654297,1083.5750007629395,1018.0250015258789,1047.5,830.5397243499756,90429865,79299
2020-04-30,997.8349990844727,1018.5099983215332,975.1249923706055,994.8549995422363,788.7986755371094,48537831,72510
2020-05-31,1014.2050018310547,1033.564998626709,993.7999992370605,1015.6249961853027,830.2153549194336,50735860,72910
2020-06-30,1201.2799987792969,1226.28999710083,1181.6500053405762,1204.2999992370605,1008.4107551574707,51442707,76986
2020-07-31,1352.2699928283691,1369.1199989318848,1333.8699989318848,1346.439998626709,1127.430519104004,34868942,84824
2020-08-31,1208.520004272461,1226.1000022888184,1196.3799896240234,1212.7400016784668,1015.4779281616211,34525699,77910
2020-09-30,1368.580005645752,1386.0999946594238,1353.340000152588,1369.390007019043,1146.6475143432617,33579010,82093
2020-10-31,1388.9500122070312,1402.6800079345703,1370.5200157165527,1387.9599952697754,1162.1969299316406,32090045,82577
2020-11-30,1459.9500045776367,1487.349998474121,1447.3499946594238,1475.489990234375,1235.4894714355469,39964286,79275
2020-12-31,1466.5299987792969,1481.2300109863281,1449.7399978637695,1464.5600051879883,1226.337345123291,28474064,75910
2021-01-31,1406.9699935913086,1427.1499938964844,1387.8399963378906,1408.3399963378906,1179.261962890625,33217064,76310
2021-02-28,1414.8000106811523,1428.6699981689453,1400.390007019043,1413.6999969482422,1183.750114440918,27930881,76710
2021-03-31,1847.8999938964844,1881.2699966430664,1830.770004272461,1862.5299911499023,1559.5742568969727,48091433,88711
2021-04-30,1752.2399978637695,1761.9400100708008,1730.6599960327148,1741.5299835205078,1458.2558975219727,23797765,77570
2021-05-31,1690.6600036621094,1705.3700103759766,1672.3000106811523,1692.5199966430664,1436.9198684692383,23950819,77970
2021-06-30,2039.509994506836,2061.589988708496,2017.9700012207031,2041.3000106811523,1748.5925750732422,26498336,86229
2021-07-31,1900.9100036621094,1917.7200012207031,1872.1100006103516,1893.2500076293945,1621.7718658447266,22645353,86713
2021-08-31,1768.0299987792969,1782.650001525879,1750.4700088500977,1767.4700012207031,1514.0277938842773,27669035,87197
2021-09-30,1780.400001525879,1799.0500106811523,1762.1900177001953,1778.129997253418,1523.1592178344727,30615359,87681
2021-10-31,1791.9399948120117,1814.0,1777.1300048828125,1799.0299911499023,1541.0623168945312,25673335,84147
2021-11-30,2003.5500106811523,2024.2200012207031,1982.650001525879,2004.3999938964844,1716.9837493896484,28071629,88627
2021-12-31,1862.2699966430664,1879.120018005371,1842.5700073242188,1862.0599822998047,1595.0542602539062,21843568,85050
2022-01-31,2006.6499862670898,2032.1999893188477,1982.4700241088867,2009.8799896240234,1721.677963256836,28003999,85491
2022-02-28,1837.5599975585938,1869.9199981689453,1810.5399856567383,1839.890007019043,1576.0633163452148,35962099,81830
2022-03-31,1778.359992980957,1812.3600158691406,1735.129997253418,1767.4199905395508,1513.9849700927734,59314019,94599
2022-04-30,1473.7899780273438,1490.4700012207031,1456.9399795532227,1472.5099792480469,1261.3628845214844,21373562,78546
2022-05-31,1729.5399856567383,1746.5900039672852,1708.7799911499023,1727.5899963378906,1551.1063766479492,29618340,91399
2022-06-30,1743.370002746582,1757.2900009155273,1717.360008239746,1736.3000259399414,1600.1510162353516,30429615,91883
2022-07-31,1576.7799987792969,1601.0600204467773,1557.650001525879,1581.8100128173828,1457.775047302246,26432199,88158
2022-08-31,1764.5199966430664,1781.6599960327148,1741.729995727539,1758.2799911499023,1620.4074478149414,28682598,97060
2022-09-30,1613.9999923706055,1635.9500122070312,1592.5899963378906,1614.259994506836,1487.6805152893066,30325649,93335
2022-10-31,1577.7299880981445,1598.2999954223633,1560.640007019043,1586.1799926757812,1461.8023681640625,23747444,89544
2022-11-30,1814.0900039672852,1832.8600158691406,1794.5100173950195,1818.7799835205078,1676.1634216308594,27728003,94281
2022-12-31,1764.5200119018555,1778.4099960327148,1751.420021057129,1763.2600173950195,1624.9969635009766,21844532,90447
2023-01-31,1985.099983215332,2003.879997253418,1972.5399856567383,1994.9899978637695,1838.556251525879,22817339,95227
2023-02-28,1960.6899871826172,1978.0699844360352,1944.5600051879883,1962.9699935913086,1809.047019958496,22578902,86990
2023-03-31,2262.2999877929688,2285.269989013672,2230.92000579834,2262.729995727539,2085.30184173584,31138636,100533
2023-04-30,1730.1600036621094,1743.7799987792969,1710.609992980957,1725.8499908447266,1590.5203857421875,17475596,74647
2023-05-31,2172.22998046875,2193.819999694824,2152.6100006103516,2177.1600036621094,2110.68904876709,23950511,92610
2023-06-30,2185.7000122070312,2202.0599822998047,2168.520004272461,2191.3399810791016,2191.3399810791016,19005764,88610
2023-07-31,2281.120002746582,2297.9600219726562,2257.6000061035156,2279.340003967285,2279.340003967285,16558289,93471
2023-08-31,2208.730010986328,2226.4600143432617,2181.990005493164,2198.0,2198.0,23276747,98395
2023-09-30,2031.9400024414062,2050.8599853515625,2013.9199981689453,2033.0499954223633,2033.0499954223633,21527811,94374
2023-10-31,2081.7299880981445,2096.110008239746,2058.1799926757812,2077.07999420166,2077.07999420166,19576613,99341
2023-11-30,2052.82999420166,2071.3400268554688,2035.4200057983398,2054.189987182617,2054.189987182617,22115401,99825
2023-12-31,95.94000244140625,96.19000244140625,95.16999816894531,96.19000244140625,96.19000244140625,731827,4549
2007-01-31,983.4400024414062,992.5699920654297,976.9899978637695,985.8600006103516,529.8102264404297,66984404,253
2007-02-28,912.9600067138672,921.1499938964844,904.4600028991699,911.6400032043457,489.92370414733887,74900047,650
2007-03-31,936.8900032043457,945.4099922180176,926.1800003051758,934.3299942016602,502.1175231933594,99432787,1177
2007-04-30,848.2499961853027,854.2700004577637,840.6700019836426,848.1599998474121,455.80898666381836,67179810,1406
2007-05-31,1025.390007019043,1038.8400077819824,1014.9700012207031,1029.009994506836,557.1156234741211,92911092,1974
2007-06-30,1015.8200035095215,1025.9100074768066,1005.1699981689453,1015.2700004577637,553.2662944793701,73770780,2415
2007-07-31,1052.259994506836,1061.5599975585938,1038.009994506836,1048.7800064086914,571.5273876190186,75555935,3003
2007-08-31,1007.5400123596191,1017.879997253418,997.1299934387207,1008.9599990844727,549.8276691436768,88373388,3657
2007-09-30,883.3500061035156,893.3199996948242,869.2999954223633,880.7300071716309,479.9493637084961,98232483,3610
2007-10-31,1063.620002746582,1073.5900039672852,1055.680004119873,1065.2700004577637,580.513500213623,69221266,4646
2007-11-30,922.4000015258789,932.0699996948242,906.1799964904785,917.330005645752,499.8943576812744,96824552,4939
2007-12-31,702.9900016784668,712.2200012207031,694.7399940490723,703.0200004577637,383.1072177886963,59559042,4148
2008-01-31,871.0499992370605,885.0399971008301,850.560001373291,863.0500030517578,470.3147678375244,128203710,5797
2008-02-29,759.7199974060059,769.9199981689453,745.2900009155273,756.8800086975098,412.4579601287842,97295387,5985
2008-03-31,651.0,662.6799964904785,639.7100086212158,650.0099983215332,354.2196674346924,96326162,5795
2008-04-30,769.879997253418,781.0200004577637,757.3699913024902,768.4900016784668,418.78475189208984,80811786,7161
2008-05-31,764.819995880127,774.5599975585938,757.1499977111816,767.1100006103516,427.18943977355957,80567151,7287
2008-06-30,707.8200054168701,716.2300033569336,691.7499980926514,702.459997177124,393.87051582336426,88293980,7728
2008-07-31,685.560001373291,696.4300003051758,669.8199977874756,684.019998550415,383.5311613082886,103400019,8970
2008-08-31,595.4650020599365,607.6899967193604,585.9649982452393,598.7649974822998,335.72855377197266,106264223,8652
2008-09-30,626.8250007629395,639.7749977111816,615.3000011444092,627.3849983215332,351.77582454681396,116791805,9537
2008-10-31,492.64499855041504,508.63000106811523,469.4550018310547,486.3950004577637,272.7225103378296,162282146,10488
2008-11-30,415.52999687194824,430.72500228881836,398.7950038909912,414.14000129699707,232.20900058746338,102829181,9550
2008-12-31,401.76000022888184,413.21500396728516,392.0250015258789,404.7050018310547,226.91877269744873,63312746,9443
2009-01-31,423.85500144958496,433.64000129699707,411.71499824523926,420.0,235.4947166442871,69969980,10857
2009-02-28,416.8299980163574,430.02000427246094,405.44500160217285,420.2549991607666,235.63769245147705,82687096,10750
2009-03-31,474.3899974822998,490.95499992370605,460.38500213623047,476.7350025177002,267.3061304092407,91110358,12287
2009-04-30,514.4450035095215,530.2299995422363,501.2899990081787,518.5800037384033,290.76866817474365,78777113,11590
2009-05-31,518.9300003051758,530.2650012969971,506.67500495910645,515.8400001525879,291.1577272415161,55628830,11990
2009-06-30,601.2650012969971,612.6349983215332,591.9550018310547,602.8950004577637,342.191162109375,54892903,13651
2009-07-31,652.2600002288818,665.7550010681152,643.4300003051758,656.4500026702881,372.5879383087158,49329263,14789
2009-08-31,668.2650012969971,679.7550010681152,658.1000022888184,669.524995803833,380.00902366638184,37676433,13965
2009-09-30,734.3899936676025,746.2850017547607,723.4249973297119,734.4850063323975,416.87903594970703,58179815,15103
2009-10-31,741.7050037384033,753.2800045013428,730.1499938964844,741.3199996948242,420.7584476470947,58453684,15587
2009-11-30,688.3500061035156,699.9749965667725,679.7049922943115,689.6549949645996,391.4344253540039,55960696,15330
2009-12-31,642.0350017547607,648.1999969482422,634.5700035095215,640.0349979400635,363.27110481262207,36991229,15010
2010-01-31,631.8400001525879,639.2400016784668,622.3250026702881,629.9549922943115,357.5498962402344,53491398,15410
2010-02-28,599.7200031280518,606.1250038146973,588.584997177124,597.2250022888184,338.9730033874512,52999091,15810
2010-03-31,747.6399993896484,756.8750114440918,742.0149993896484,750.3500080108643,425.88369941711426,58196067,18676
2010-04-30,719.4249992370605,726.6099967956543,712.4550018310547,719.4200019836426,408.32844161987305,53812591,16670
2010-05-31,780.4850006103516,794.9399948120117,767.2449989318848,781.7050018310547,445.10484504699707,78728659,17934
2010-06-30,875.8999977111816,889.1149940490723,863.2950019836426,876.1900024414062,501.0993938446045,59944234,19261
2010-07-31,892.3749885559082,906.0449981689453,878.5000076293945,891.6500015258789,509.94108390808105,63321775,19745
2010-08-31,935.7900009155273,946.8249969482422,921.9900016784668,935.205005645752,534.850513458252,52217541,20229
2010-09-30,1027.8500022888184,1046.205005645752,1019.0849952697754,1038.3800048828125,593.857027053833,76279661,20713
2010-10-31,1046.3450088500977,1057.310001373291,1033.465000152588,1046.784999847412,598.6639156341553,57376076,20223
2010-11-30,1214.5500030517578,1236.7100105285645,1202.1000022888184,1222.9199981689453,699.3967723846436,59271952,21659
2010-12-31,1304.330005645752,1323.3800010681152,1284.4100036621094,1303.570011138916,745.5211067199707,52372698,21126
2011-01-31,1224.7199935913086,1240.6000061035156,1203.6600074768066,1220.6200065612793,698.081377029419,63830877,21567
2011-02-28,1193.2900009155273,1211.159999847412,1176.0000038146973,1195.629997253418,683.7894515991211,55638113,20950
2011-03-31,1308.0200004577637,1327.5299911499023,1287.5500030517578,1305.8399963378906,746.8193225860596,72368496,24587
2011-04-30,1133.0000076293945,1147.3199996948242,1122.3399963378906,1136.5299949645996,649.9897346496582,47870001,20710
2011-05-31,1358.2599983215332,1372.2200050354004,1338.819995880127,1355.7199974060059,784.8458137512207,77521533,24431
2011-06-30,1396.9100036621094,1416.7799911499023,1382.0800132751465,1405.28999710083,820.5716667175293,59969044,24915
2011-07-31,1469.9199981689453,1490.6999969482422,1448.889991760254,1473.139991760254,860.1903686523438,56223610,24234
2011-08-31,1335.1000022888184,1366.660011291504,1283.7350006103516,1318.6699981689453,769.9928436279297,112679156,27048
2011-09-30,1180.9500007629395,1204.1199989318848,1149.4150009155273,1178.7850036621094,688.3117084503174,93569892,26367
2011-10-31,1087.784999847412,1115.9250030517578,1064.3200035095215,1096.4500045776367,640.2349662780762,72034890,24390
2011-11-30,1216.764991760254,1243.620002746582,1188.4300003051758,1215.6199989318848,709.8202743530273,69641049,27291
2011-12-31,1116.6800003051758,1132.9200019836426,1098.5300025939941,1109.7000007629395,647.9718551635742,48918819,26502
2012-01-31,1319.7900085449219,1342.6800003051758,1304.4700050354004,1330.050006866455,776.637809753418,55051313,28237
2012-02-29,1471.0499877929688,1490.2700271606445,1450.8200073242188,1473.3400039672852,860.3071479797363,53873894,27405
2012-03-31,1532.2999954223633,1551.3199768066406,1508.0799865722656,1531.7199783325195,894.3961868286133,69301344,29183
2012-04-30,1299.8800048828125,1318.9299926757812,1283.7000198364258,1304.2599868774414,761.5785903930664,51235333,25593
2012-05-31,1442.9799995422363,1461.2900085449219,1416.3500061035156,1434.139991760254,851.7263221740723,63597755,30085
2012-06-30,1206.8699989318848,1217.6199951171875,1183.759994506836,1198.5300064086914,724.9016342163086,60844723,29169
2012-07-31,1267.4599914550781,1287.3899955749512,1251.1999855041504,1272.229995727539,769.4772644042969,55794638,31031
2012-08-31,1373.6300010681152,1388.3299942016602,1355.8000106811523,1374.099998474121,831.0908622741699,53794428,32959
2012-09-30,1176.7400016784668,1188.200008392334,1161.6900024414062,1176.4699974060059,711.5591735839844,55997711,29090
2012-10-31,1326.9999961853027,1343.800006866455,1314.2499885559082,1330.659999847412,804.8172073364258,49635684,32461
2012-11-30,1423.5400161743164,1442.8099937438965,1411.7000007629395,1428.6200065612793,864.0659599304199,50767112,32945
2012-12-31,1197.9599914550781,1207.7999954223633,1190.7200012207031,1201.6000061035156,726.7584342956543,27669167,25789
2013-01-31,1632.3699951171875,1646.7000122070312,1616.1699905395508,1634.160011291504,988.3818168640137,33339043,33803
2013-02-28,1429.8100051879883,1443.8099975585938,1412.740005493164,1427.2799987792969,863.2554817199707,34959363,31150
2013-03-31,1413.7100067138672,1424.629997253418,1392.8399963378906,1407.3799896240234,851.2194671630859,39505871,31550
2013-04-30,1410.5999755859375,1427.9100036621094,1391.4099884033203,1411.5499954223633,853.7415962219238,40685286,33558
2013-05-31,1580.410011291504,1597.5799865722656,1567.9000091552734,1586.7699966430664,979.8401679992676,40701580,35629
2013-06-30,1393.0699844360352,1405.7100143432617,1374.8500061035156,1387.500015258789,868.8240127563477,43055778,32810
2013-07-31,1624.139991760254,1639.110008239746,1609.4999923706055,1626.4099884033203,1018.4244804382324,32954760,38226
2013-08-31,1614.9300079345703,1625.6100006103516,1595.990005493164,1612.3100204467773,1009.5953826904297,28280034,37059
2013-09-30,1651.7500076293945,1663.8199996948242,1636.3700103759766,1652.500015258789,1034.7615203857422,32344101,35826
2013-10-31,1788.2600021362305,1803.2600173950195,1772.6999969482422,1791.349998474121,1121.7065544128418,30601809,38005
2013-11-30,1738.3400192260742,1750.3399658203125,1725.8600158691406,1740.3499908447266,1089.7713775634766,28568159,36729
2013-12-31,1488.3899993896484,1496.1599960327148,1475.8300018310547,1484.270004272461,929.4193534851074,24304185,31833
2014-01-31,1846.7399826049805,1859.7000045776367,1823.7799987792969,1839.3000106811523,1151.7318382263184,34944202,39347
2014-02-28,1671.910011291504,1681.9099960327148,1654.6999893188477,1671.229995727539,1046.4898109436035,33561010,36190
2014-03-31,1773.0499954223633,1797.0500030517578,1755.4700088500977,1778.9000091552734,1113.9105949401855,46536865,38430
2014-04-30,1828.9699783325195,1842.6599960327148,1809.0700149536133,1825.8299942016602,1143.2971687316895,27442490,37010
2014-05-31,1875.5199966430664,1887.5600051879883,1859.2999954223633,1875.4899826049805,1193.2261772155762,29760028,39291
2014-06-30,1936.9099884033203,1946.4299850463867,1919.259994506836,1933.3399963378906,1247.427577972412,25902296,39732
2014-07-31,2150.280014038086,2166.2999954223633,2127.340003967285,2143.880012512207,1383.27201461792,29605167,44022
2014-08-31,1867.4400024414062,1880.4499969482422,1839.8400039672852,1858.47998046875,1199.1264953613281,31202763,40656
2014-09-30,1954.6899948120117,1968.9700164794922,1931.9599914550781,1950.0199966430664,1258.1898727416992,32415517,43065
2014-10-31,1800.860008239746,1822.509994506836,1768.390007019043,1794.490005493164,1157.8389320373535,50282668,43549
2014-11-30,1709.8100204467773,1729.0900039672852,1694.9900131225586,1715.7999954223633,1107.0666618347168,31883418,40010
2014-12-31,1710.4899978637695,1727.5599975585938,1688.9499893188477,1708.5600051879883,1102.3952903747559,28979468,38380
2015-01-31,1962.6699981689453,1995.9000244140625,1941.6799926757812,1976.900001525879,1275.5333518981934,43368451,42840
2015-02-28,2147.3500061035156,2171.499984741211,2126.5499954223633,2156.449996948242,1391.3823852539062,26613484,41210
2015-03-31,2557.3999938964844,2587.8999786376953,2515.89998626709,2556.749984741211,1649.6634826660156,42845360,45793
2015-04-30,2270.849998474121,2289.849998474121,2231.8499908447266,2251.9499893188477,1453.0008010864258,35496646,42050
2015-05-31,2001.8999862670898,2027.349998474121,1964.8000030517578,1997.9499969482422,1310.1370086669922,40275461,40318
2015-06-30,2198.459991455078,2229.4299926757812,2170.7799911499023,2203.6199951171875,1462.241569519043,51299868,47135
2015-07-31,2179.9400177001953,2197.4200134277344,2145.9900131225586,2165.6600036621094,1437.052635192871,57228092,49795
2015-08-31,1809.969985961914,1832.780029296875,1784.4199981689453,1808.1999969482422,1199.8552856445312,55919431,45927
2015-09-30,1821.1600189208984,1845.9100189208984,1780.9400024414062,1808.4600067138672,1200.0278511047363,65207412,48587
2015-10-31,1924.2800064086914,1950.9700012207031,1900.5900039672852,1929.0899963378906,1280.0734901428223,37270519,49071
2015-11-30,2022.510009765625,2051.0899963378906,2002.1499938964844,2032.9399948120117,1348.9845390319824,32013321,47292
2015-12-31,2060.479995727539,2083.3899993896484,2030.760009765625,2048.169990539551,1359.0906715393066,28595589,47733
2016-01-31,1651.4099960327148,1671.509994506836,1611.249984741211,1635.4399948120117,1085.2180786132812,41690435,45870
2016-02-29,1525.9200134277344,1548.259994506836,1493.1500091552734,1519.1000061035156,1008.0191383361816,41656370,48594
2016-03-31,1686.6399993896484,1716.7799911499023,1662.1800003051758,1688.5899810791016,1120.4864616394043,43112303,49035
2016-04-30,1663.9800033569336,1684.7900009155273,1643.5300216674805,1665.8000030517578,1105.3638916015625,37428978,49476
2016-05-31,1578.109992980957,1591.8399963378906,1555.6200103759766,1571.729995727539,1068.6435050964355,42008465,49917
2016-06-30,1554.7000045776367,1573.6200103759766,1531.5400085449219,1548.0599899291992,1072.5634651184082,50548587,52767
2016-07-31,1517.8199844360352,1542.9200134277344,1502.190013885498,1524.3200149536133,1056.1153945922852,40571034,50820
2016-08-31,1795.4900131225586,1812.0899963378906,1773.5700073242188,1793.6599960327148,1242.725872039795,31282500,56166
2016-09-30,1668.9200057983398,1682.6999816894531,1647.2099914550781,1663.099998474121,1152.2681999206543,33538416,54219
2016-10-31,1560.5900192260742,1575.9200057983398,1547.3299865722656,1564.6299896240234,1084.043872833252,29978428,49710
2016-11-30,1751.2399978637695,1770.0399932861328,1731.8199920654297,1754.0999908447266,1215.3169746398926,39492423,55143
2016-12-31,1831.150001525879,1852.889991760254,1819.3900146484375,1842.4099884033203,1276.5019760131836,32245902,53088
2017-01-31,1942.2099914550781,1957.7699890136719,1922.9199981689453,1939.110008239746,1343.4999465942383,30879583,56089
2017-02-28,1702.0599822998047,1713.629981994629,1685.8400039672852,1698.879997253418,1177.0581741333008,26245610,51410
2017-03-31,1943.0000076293945,1957.6199951171875,1925.5400161743164,1943.9800109863281,1346.8741188049316,41949011,59616
2017-04-30,1525.150016784668,1534.8100128173828,1511.0799942016602,1524.0,1055.8936653137207,32944951,47025
2017-05-31,1912.7600021362305,1925.1899948120117,1893.8200073242188,1909.749984741211,1356.7071571350098,41260108,57915
2017-06-30,1852.619987487793,1866.2399826049805,1836.8699951171875,1848.6499938964844,1332.5668983459473,35052511,58399
2017-07-31,1714.260009765625,1726.589988708496,1698.3300018310547,1712.8500061035156,1234.6778259277344,38985596,56196
2017-08-31,1831.510009765625,1843.8800048828125,1816.8899993896484,1830.4699935913086,1319.4621810913086,31968074,62054
2017-09-30,1746.2899932861328,1763.020004272461,1739.3100204467773,1754.1899948120117,1264.4770698547363,32221221,57120
2017-10-31,1922.1000061035156,1933.1599960327148,1909.4100036621094,1922.150016784668,1385.5481300354004,28382567,60313
2017-11-30,1907.4800109863281,1923.650001525879,1894.4500122070312,1905.8699951171875,1373.8129653930664,34046760,60797
2017-12-31,1633.8500061035156,1645.6400146484375,1623.9600067138672,1636.6599884033203,1179.757625579834,26556616,52896
2018-01-31,2008.0100021362305,2027.0799865722656,1990.739990234375,2010.6600036621094,1449.3489837646484,43754352,61699
2018-02-28,1761.0900039672852,1776.619972229004,1739.0999908447266,1757.389991760254,1266.783748626709,40367887,56510
2018-03-31,1785.2200012207031,1805.0099868774414,1767.5900039672852,1788.8699951171875,1289.475570678711,47063503,59766
2018-04-30,1802.3600006103516,1813.6899871826172,1788.139991760254,1803.759994506836,1300.2087326049805,35305716,57330
2018-05-31,1984.619987487793,1994.9800109863281,1967.2499923706055,1983.0699996948242,1457.7714233398438,40254079,63525
2018-06-30,1755.6800079345703,1767.900001525879,1736.8300018310547,1750.4299697875977,1318.2848052978516,41652821,61089
2018-07-31,1769.0300064086914,1783.8500137329102,1749.1999893188477,1765.5500183105469,1329.6720123291016,40077857,64471
2018-08-31,1907.0900115966797,1923.6700057983398,1887.2999877929688,1904.870018005371,1434.5967330932617,38656606,67919
2018-09-30,1638.0799865722656,1650.8500061035156,1619.0199966430664,1634.379997253418,1230.8851623535156,42949402,59490
2018-10-31,1666.660011291504,1685.6299743652344,1648.2100143432617,1665.2699966430664,1254.1490631103516,46004866,65901
2018-11-30,1640.6899871826172,1655.400016784668,1621.4599990844727,1636.0300064086914,1232.1278076171875,42682352,66385
2018-12-31,1238.249984741211,1253.6900024414062,1222.6800155639648,1235.9799880981445,930.841926574707,40525556,51629
2019-01-31,1588.260009765625,1604.8199920654297,1574.0299987792969,1591.5600051879883,1198.6365356445312,33401132,67243
2019-02-28,1440.4599914550781,1453.9599990844727,1426.9699935913086,1441.859992980957,1085.8943824768066,33892957,61550
2019-03-31,1521.7399978637695,1533.5699996948242,1504.2200088500977,1516.359992980957,1142.0018692016602,38722418,65058
2019-04-30,1485.4600067138672,1504.3099975585938,1479.7900009155273,1494.2099990844727,1125.32027053833,34322068,62370
